"Gene.ID"	"EC"	"HIP"	"MTG"	"PC"	"SFG"	"VCX"
51673	0.161258452	1.227450276	0.571282036	1.276507252	0.404317464	1.51174702
51676	1.973885145	0.790205757	1.097171154	1.454681953	0.231138413	0.411244239
51678	0.802851107	0.556219845	0.766755506	1.182942082	0.143043438	0.236389364
51684	2.345629983	0.374903639	1.107309664	1.226911565	1.069413034	1.356612712
51686	1.835620889	0.132828172	2.650988486	1.381107401	0.267847313	0.301924584
51690	5.522017981	3.331470952	2.044017261	1.841207677	0.599632882	1.290671634
51691	0.902871969	0.663521476	0.07833631	0.28295897	0.02162163	0.117186238
51692	1.26265555	3.436272986	2.89194821	4.508174497	2.402033554	1.725617926
51693	2.244345668	3.410078184	1.700052198	4.181498702	3.878619907	0.912587389
51696	1.621888218	1.396207771	1.283472852	1.887750883	0.705597319	0.155787882
51699	1.397404175	2.815883273	0.697330495	3.750512719	0.764431921	1.637341046
51700	0.184301223	0.866487228	0.88814325	1.317153416	0.631553209	0.390506633
51701	2.506580314	1.607940877	5.088433172	2.271767465	1.288081281	1.910449164
51702	0.194522282	0.045243257	0.730027337	0.239418787	0.156407659	0.077371458
51703	0.995734832	1.707955181	2.145438584	1.639526177	0.760685734	0.306850682
51704	7.325904316	2.377322988	3.689165434	1.995417465	4.615525961	2.519056044
51705	0.835826817	0.776630482	2.247332926	0.156061517	0.742231166	1.075918903
51706	0.893110453	1.613256673	0.965690134	1.555918323	1.275542965	1.034042728
51710	1.862941195	2.798380932	5.368217267	2.362197343	2.300943604	1.905453825
51714	1.324641253	1.59527285	3.107302239	3.337565263	0.579317047	0.932116382
51715	1.501478885	1.566322577	2.98900796	0.648122661	0.431768714	0.647058021
51719	0.9121483	2.217397962	5.004997616	2.209820814	1.651554957	1.326908106
51720	0.855733116	0.716466002	0.979488133	1.152653526	0.70026565	1.150613821
51725	4.014622941	0.20185529	3.510342935	2.110719923	2.21627066	0.642608707
51726	0.638946064	0.618146186	0.244491801	2.951101352	0.32681312	0.397410813
51727	1.287590904	3.559509415	1.412964769	4.072253407	0.45201438	0.842740006
51728	0.080685309	2.197317937	0.352987687	4.548171485	2.002398211	1.081746396
51729	1.383726717	1.258588226	3.314670331	4.409266759	0.510256922	2.366952892
51733	1.601565252	1.182032049	0.790381212	0.566510637	0.720832182	0.746947096
51734	3.211249252	1.633277894	1.147855453	0.851392865	0.061570741	0.704877787
51735	1.073823607	1.261362627	0.441876966	0.726688717	1.287120976	1.036103307
51738	0.555046704	0.393139274	0.536860024	0.188416342	0.461385761	0.802259459
51741	1.054528374	2.361448951	5.151478011	0.678500398	1.622160245	1.668981468
51742	2.062207115	2.489047574	3.012104937	1.531071277	1.407632911	0.879701093
51744	0.341045902	0.999219548	1.021715885	0.332796004	0.552670544	0.396151711
51747	5.421847694	4.36026976	6.131981964	3.344979864	3.365346455	1.081223775
51750	2.003020101	1.506008758	2.162917706	1.472457741	0.452364826	1.173906788
51751	0.204043824	0.097180445	3.371270117	0.112283699	2.297578057	1.106317035
51752	1.847640949	1.018150323	2.178551929	1.237477409	1.459858521	0.962177134
51754	0.271229828	2.707754637	0.245451851	1.500527545	1.021830301	0.530218598
51755	2.224204687	2.100646123	4.106306784	0.996672437	0.59443523	1.909355722
51759	4.51e-05	0.310360805	0.650852958	0.690824634	0.268225591	0.508766829
51760	3.141889883	0.839177835	1.545447932	0.389176864	1.330414601	1.998310403
51761	3.688583734	2.968665053	5.388349594	2.662288111	1.536929017	1.215342819
51762	0.46390454	1.967761561	1.432047417	1.22391942	0.522154798	0.768143039
51763	4.336393921	0.992008045	4.011869339	2.421103962	2.277205441	1.639244335
51764	3.969850918	0.774117701	2.839224896	2.14295143	0.012936523	0.330461901
51765	0.426070519	0.637395753	1.264514389	1.220733518	0.838076292	1.213622992
51768	0.161104955	2.606727784	2.973103203	3.967156026	2.364508963	1.211062542
51773	1.362281388	7.463316339	4.69837798	3.311598088	2.425367793	1.777984871
51776	3.704355479	3.238773261	4.785675324	1.488493005	3.899168531	0.97912318
51778	1.016446059	1.022829651	0.770554576	0.413781311	1.955389135	0.496808071
51780	1.330053872	3.411702908	0.328679401	0.312644553	0.354574709	0.576795916
51802	0.454300653	0.050617158	1.545037128	1.768182153	0.01929064	0.127591508
51804	1.905268339	1.147854218	0.285292099	0.825484413	0.30667769	0.418295294
51805	1.912576098	3.815560223	2.894522794	1.870161377	2.535132764	1.576831355
51806	0.067138302	0.148649479	0.052015645	0.213365992	0.6922424	1.366938976
51807	0.153666127	1.199660939	0.49091684	0.14819342	0.363260834	0.083167298
51808	1.129712107	0.508874542	2.076605413	0.395015177	1.451388003	0.961919856
51809	2.891920067	2.066065186	1.913928893	1.751159472	0.848885173	0.614557911
51816	1.286903225	1.086873343	2.3247536	1.037927252	0.594804093	0.270524989
53335	1.926756622	3.280969775	1.033645508	0.900513978	1.034729606	1.442027156
53336	0.267934648	1.032522028	0.214557641	1.837993827	1.006812751	1.066209469
53339	0.362649676	0.33861967	0.394865935	0.681787186	0.476316713	0.218568662
53340	3.302384888	0.015007646	0.054317463	2.76301268	3.869555427	0.965749827
53342	2.496862018	0.681775676	1.85759492	0.52093336	2.226017701	0.626799772
53343	0.32860893	2.268579048	6.736787351	3.605802169	1.401118271	1.134711365
53344	2.442779489	2.339930251	1.997819655	2.013652576	0.854854087	1.323370921
53345	2.021980748	0.655993806	1.550529127	0.675514441	1.909165884	0.814888705
53346	0.023198981	0.211815808	1.706871298	2.487535857	4.625104367	0.756288227
53347	2.180264716	0.407742175	6.393177391	0.695400984	1.054733809	0.094325046
53349	1.374313697	0.609181293	1.565445526	0.144841286	0.295570715	0.728991814
53353	0.006444586	2.709672741	4.997410096	0.038395568	1.299496369	0.31092731
53354	0.50964814	0.589910713	0.950157213	0.782605714	1.49447573	1.111381035
53358	3.665502182	1.115112836	1.192142737	1.391158365	0.18815152	1.011730486
53371	0.818784795	3.694695666	1.364786707	2.143497327	1.234602317	2.162221194
53373	2.105985536	0.765464422	0.318514754	1.047536794	0.624472669	0.284427374
53405	3.449712847	1.005382343	2.072287084	1.132564535	0.707251881	0.655986277
53407	0.747168944	4.382303128	2.865779556	1.732651984	0.216704175	1.569001128
53615	0.680715119	0.658611239	3.925549851	1.334494039	2.744264919	3.32781621
53616	0.522795743	1.113358393	3.319183958	1.034797535	1.586264723	1.644243729
53630	0.980744279	0.534655531	0.045910652	0.520239978	0.23255318	0.399400414
53632	1.15425453	0.256501341	0.126716981	2.658785935	0.328124993	0.021578804
53635	5.335798998	2.73944558	0.445138823	0.651909253	0.802843853	1.938092206
53637	2.481715095	1.296450401	2.191176429	0.648116347	1.908533988	0.853961711
53820	0.264406559	0.535363471	0.014678287	2.070915937	0.170945478	0.680947624
53822	3.803560555	0.124418146	1.739438045	1.926374436	0.541770591	0.945990346
53826	3.928051801	0.452181483	6.343085164	2.579309735	1.208944088	0.488675939
53827	1.767795402	1.206156264	0.723528173	0.756024238	0.515287633	1.220908036
53828	0.390608057	1.303666812	0.3101709	0.056496377	0.952778515	2.410787495
53829	0.763806433	0.140030129	1.147783488	1.476492901	0.091583603	1.205056962
53831	0.302321874	0.240987204	0.103528852	0.191403858	0.719417542	0.355228593
53832	1.173240337	0.663281509	3.658183075	1.351223432	0.890717072	0.922765652
53833	0.188088388	0.182074156	0.180069632	2.358090164	0.019506342	0.162442205
53834	0.450578281	0.391261361	2.709931065	0.799583922	0.270659087	2.195037806
53836	0.101858977	0.187033692	0.203952165	0.254229576	0.112266659	1.217185641
53838	3.641746973	0.712547038	3.631748976	1.361144554	1.504661122	1.50254358
53841	2.231574752	1.718100517	1.603678321	1.268542168	0.782716331	2.677601428
53904	0.74659684	0.168443581	1.002265219	1.094386246	1.137410702	0.625701372
53905	2.088090243	1.693094244	1.18580087	1.90359306	1.416607929	1.586918707
53916	4.340380872	2.362921029	0.983777247	0.794155464	0.500899127	0.491657956
53917	2.23600021	2.447072783	2.052458476	2.030121436	0.247271707	0.262201204
53918	1.738014686	1.641776193	1.709746501	2.092716614	1.245091758	1.468278039
53919	0.558680581	0.505348004	4.278473694	0.538243627	0.609979488	0.044986735
53938	0.772069928	1.246640007	4.431794239	1.581743351	1.284009321	1.254182385
53940	2.621371665	0.605417576	0.149706256	1.266927392	0.199696388	0.019229781
53942	0.400657738	1.519492521	0.642982422	1.09920763	1.197347723	1.082816457
53944	3.036313642	1.021976737	0.635665981	2.162708636	0.874791612	1.257848282
53947	0.009883834	0.026373912	0.085311996	0.980908501	0.880970232	1.483109384
53981	2.368434509	1.157471374	2.740798223	2.087510212	0.92482574	1.268453653
54014	3.670045457	3.089690004	5.722666711	2.610946993	5.512431916	2.056872479
54020	1.69718554	0.251315493	0.246207429	1.010484884	0.568106744	1.402562146
54033	2.003950755	0.141845614	0.6370486	1.630508045	0.373726926	1.929964341
54039	0.516933992	0.83887901	0.407390242	1.818986234	1.787085923	0.464337444
54058	1.198702784	0.769057435	3.10317463	2.491807642	1.633492877	1.103700772
54059	0.941616656	1.354070696	1.19072237	2.911860555	1.625981196	1.856390392
54065	2.328847762	2.14883294	3.080922529	4.048638304	1.892411969	1.117000761
54067	0.613805347	1.314112823	0.524830825	0.73586227	0.482280858	0.380504477
54069	0.423092749	1.340127029	0.242764633	2.243476629	0.868853194	1.719405237
54072	0.994544777	0.375358057	0.01128744	1.219513315	0.455694118	0.470420575
54073	0.958563212	0.427035309	1.422429668	0.242902873	0.276050402	0.078257598
54076	0.127621056	0.6670221	0.798672661	0.30358611	0.925078087	2.006054195
54083	0.081317938	0.235294991	0.096281757	0.164124812	0.624931377	0.907404693
54084	1.799966812	0.270731925	0.365216694	0.878113459	1.007456077	2.131899984
54088	0.229744902	0.711307262	2.154744501	1.1449604	0.34375003	1.096854413
54089	0.948057982	0.338181477	0.295374196	1.575629642	0.556286479	0.214971872
54093	2.942937229	0.671294521	0.830762955	4.34362507	0.445079848	1.122993843
54094	1.459771362	0.556133261	0.839134014	0.422580611	0.632389707	1.634462097
54097	1.442030055	0.292467653	1.190077371	0.6695277	0.890029801	0.829882768
54101	1.24876847	1.074286917	1.547922242	1.031182817	0.268677881	0.089136136
54102	0.617082308	0.887172542	0.084518894	0.539541209	1.664730888	0.372741347
54103	0.520823436	2.610549343	3.291429839	4.991749825	2.097932899	1.521968947
54106	1.554485533	2.298194209	0.356494515	0.053086139	0.429215372	0.838994683
54107	0.662847921	0.457015158	0.997070529	2.268817347	3.794984718	2.302615456
54108	2.165711366	0.536959004	0.708051685	0.401271266	1.424729191	0.805306108
54112	5.04014137	0.379200418	3.366499246	1.119361239	0.29519269	1.269278298
54143	1.321999322	1.244202509	0.193372701	0.614461961	1.856359298	0.24662592
54145	0.182606759	0.086108152	3.954566215	0.72921612	0.457990019	0.01286968
54148	1.787241683	1.260635807	1.204066378	3.558827497	3.082960596	0.919691271
54149	5.984054588	0.729885148	5.897226423	0.284899236	0.789830458	0.17385316
54165	2.112231376	3.095438653	5.335657337	4.699903079	1.726100929	0.709508037
54187	2.24554337	1.581056248	2.979256905	2.484748261	1.630847675	1.139659722
54205	2.738264794	2.493209073	4.147978526	4.93165517	0.905545088	1.1140142
54206	2.842142804	1.058709362	2.247844478	2.148787158	0.321591445	0.472973673
54207	1.611509449	1.964144238	0.236255068	0.172640763	0.193082018	0.057845838
54209	0.160178895	0.594560661	0.853998997	0.107296493	1.994367433	0.509274512
54210	0.521833683	0.081223772	0.078511993	0.883570465	1.223798229	0.204481063
54212	2.805560329	2.829790556	0.9924957	1.51019137	1.169207871	0.805922875
54221	1.464411916	1.354771271	0.96628337	0.92117392	1.665083692	0.271148026
54328	0.669861189	1.296686754	2.093165578	0.723231912	1.674665015	0.421676388
54329	0.556335985	1.067255529	0.656111291	0.780761889	2.726659096	2.581846042
54331	1.267231476	1.198940296	2.303521815	2.579388266	0.501753367	0.926284931
54332	1.850099732	1.81226295	3.753377836	3.096706262	2.216927392	2.441304451
54344	6.039014913	1.401070672	1.655291797	0.411689239	0.348619587	0.799297648
54345	0.286719706	0.714223535	0.19598111	0.042451068	0.107457003	0.37404434
54346	0.912100578	0.444556057	0.778163042	0.582137984	0.634205941	0.629823143
54360	0.03771034	1.16187013	0.545300903	0.005291654	0.365099914	0.076067122
54361	3.916815312	0.85493701	0.434400368	0.787752636	1.158533867	1.080560005
54363	2.189267553	0.215133264	0.083537925	0.166461153	1.744765676	0.660200772
54386	0.823443481	6.059364459	8.976531941	6.432230466	0.163342567	2.15313787
54407	4.587344334	2.967996199	1.377433232	2.237304384	1.514348865	2.395668431
54413	2.385983707	1.831776767	0.443513062	3.378200441	0.210529077	1.776189104
54414	1.051667771	1.141831069	0.84864436	2.071251244	3.227981667	1.850127012
54429	0.14301026	0.304046866	0.738092503	0.031098007	1.10197037	0.685348646
54431	3.761067156	1.456254057	2.679968167	3.129648464	1.200833552	1.782750391
54432	0.417871884	2.536813573	2.309753919	0.637579695	0.43084327	0.63560143
54433	0.713974281	0.295085437	2.015837189	0.08808554	0.57013884	0.23972207
54434	5.73728776	4.752543048	1.677415269	4.786705835	0.487326121	1.075733369
54435	0.799874971	1.48861902	0.336374426	0.458490984	0.380650344	1.560268178
54436	0.393560671	0.971638923	0.382975885	0.262704926	0.117674189	0.787953459
54437	0.192846733	2.402970943	0.224607691	0.939854472	0.367074084	1.308814913
54438	0.894236628	0.116396672	2.225386156	0.494601704	0.802122459	0.396645247
54439	1.829087374	3.22684677	4.629250876	1.512832895	2.203455962	2.09573099
54440	1.260560202	0.690201881	1.415386588	1.312345274	0.192526272	0.836293483
54441	0.860846254	1.105498036	1.75142392	1.901133351	3.554032151	0.459437088
54442	0.961025969	0.904095687	1.306467889	2.27300872	0.772700414	0.854032121
54443	6.235228862	0.545525857	5.024266581	0.335239876	2.035308738	1.885895838
54453	5.398349604	0.122142922	3.912374043	1.115802574	4.247069361	1.238960545
54454	2.6488833	2.642275696	1.005316839	1.611601063	1.983610973	1.638218507
54455	1.293933144	1.028102915	3.009174597	0.480226537	1.070253455	0.640082571
54456	0.699701346	0.724909211	0.597197227	2.125094416	0.674470951	0.659532971
54457	0.514960913	0.204026715	0.344949318	0.236559736	0.519944806	0.276623735
54458	0.323562187	1.561439736	0.78748959	3.03009163	1.235442545	0.733622905
54460	0.913985562	3.449807447	7.628036194	5.33881953	0.657443384	1.360067372
54461	5.419098502	2.552060627	0.218377856	0.471022993	0.426923542	0.377185119
54462	1.473881278	2.701387094	3.44573969	8.780621947	0.801674964	1.428336459
54463	2.230351146	2.029554803	4.816152753	3.716720964	1.413427366	2.160893835
54464	1.881866391	2.335831217	7.567779965	1.148583144	1.750319475	0.896027584
54465	0.143493585	1.431393515	2.022285101	0.006589773	0.406592161	0.027303401
54466	0.17932872	0.621786281	0.016144093	0.586956805	0.005872217	0.378235681
54467	2.314168497	1.049393315	0.901113405	0.874128165	0.427440134	1.008741043
54468	6.727209857	1.704983111	6.179067276	2.547521086	0.596562565	1.078391944
54469	2.679480267	2.012640039	4.255032311	2.368718323	4.726915354	2.225637555
54470	0.098629903	0.967825045	1.163058475	0.335885802	1.162352032	0.598183187
54471	1.008910269	1.279226145	3.248527892	1.287516092	2.275590576	0.833792647
54472	3.832286926	4.501179708	5.467268671	0.786794604	0.344517631	1.879869392
54474	0.178058453	0.17682216	0.891301609	0.650728704	0.246094753	0.357066876
54475	1.23271664	0.936128854	0.280878921	0.944166368	0.717275711	1.413179448
54476	2.624227351	4.218254121	5.238067146	0.554110077	1.508108463	0.677581498
54477	0.515668533	4.368339609	1.293443353	0.668603114	0.870158507	1.060826145
54478	1.099602185	0.811086517	0.821457986	0.743955075	0.250684938	0.647414133
54480	2.010680515	3.399159479	3.913963334	0.363099936	0.998785953	0.865598288
54482	0.186312736	0.594916335	1.656461207	2.025809339	0.850036429	1.300535334
54487	2.552049463	2.062552413	2.003624957	4.273397786	4.240138881	1.236846001
54490	0.091264747	0.261164699	0.24734978	0.309738278	0.332924235	0.22591895
54491	0.624570283	1.314279335	0.90501476	0.298474912	0.978993034	1.467058389
54492	2.035493521	0.668890891	0.181998718	0.320169295	1.248930054	0.180303887
54494	2.459494738	1.454385795	1.09722526	2.562403404	1.616909885	1.244770959
54495	1.864171388	0.866299351	1.207706438	1.196866776	1.311297098	1.368750712
54496	5.57856342	1.274280082	0.965271679	3.086321863	1.045881949	1.299421407
54497	0.136313075	2.240392457	3.81891819	4.770763289	3.185337021	1.515942188
54498	0.601462186	2.356734149	6.645426123	1.821057169	4.614059732	2.163303984
54499	3.300806338	3.775636898	1.354609475	1.401054833	1.120471504	1.737936686
54502	0.99162424	1.80789746	1.190895905	1.085876925	1.986495424	1.635161303
54503	0.422134092	1.482235034	1.684370623	1.378641432	0.506182394	0.598041246
54504	0.420700891	0.399262006	1.585838223	0.97017652	0.319469495	0.573596063
54505	2.74873148	3.284567552	0.235841857	3.072402835	1.462075209	0.988525732
54507	1.656154045	1.007979136	2.327431616	1.138745963	5.488771815	0.389108481
54508	0.935461925	0.05497865	1.100479172	0.01842861	0.3055966	0.058431998
54509	2.153832465	2.020974936	4.046619086	2.533439998	1.703987002	2.578590488
54510	4.446011182	1.375183155	2.708146716	1.052007333	1.244957049	0.841572991
54511	1.207923105	2.964495057	2.641656011	5.192355979	4.639146242	2.250953277
54512	2.732917986	3.664519606	1.406822693	2.088055935	2.552154174	1.388705572
54514	0.61458821	0.342299093	0.482663772	0.843024268	0.58895145	1.269587129
54516	2.434781927	3.202945306	2.861520652	1.500441009	0.568272881	0.99561984
54517	0.470367123	0.187893406	0.118354637	1.231571568	0.08561182	0.467858766
54518	0.6648561	1.401570752	2.046508516	0.627362309	1.052073648	1.086431457
54520	1.174044874	4.235550004	3.822633611	2.126522667	0.589617001	1.436102284
54521	1.181030717	0.268879546	0.731724197	2.198803981	0.935642461	1.438665869
54522	3.723343917	0.700393333	1.828016842	1.876809667	1.738233748	1.066361808
54523	1.183333391	2.424399241	0.138547015	1.52440047	0.702491416	0.177176372
54529	0.170205706	1.930714159	0.102534057	3.280295254	0.179398702	0.732476393
54530	1.275989182	0.987824847	1.098704816	1.854614785	0.981823977	1.478356113
54531	1.666009407	3.552581546	3.991673535	7.990076497	2.141362586	1.82828477
54532	3.20774341	3.675997393	3.061512254	1.522454665	2.672720732	1.518006947
54534	1.776120736	0.89823464	2.149832413	3.090136596	1.491792211	1.427791773
54535	2.770427005	0.555918086	2.099024465	1.333168462	0.698010356	0.312310704
54536	1.07581755	1.353301639	2.166655804	1.759357359	0.969506627	1.018255405
54537	1.017256984	1.855397339	0.842888074	1.344724134	1.883306699	0.86274606
54538	2.383035412	0.834839818	2.433599737	1.147467006	1.685164298	0.77069375
54539	5.412675882	1.396936939	4.752627529	0.798865259	0.049148758	0.443714207
54540	2.411948218	1.68185928	0.576753248	0.851436921	0.393135071	0.688017
54541	3.875319706	0.133107463	5.65078955	0.3437628	5.306292083	2.668807197
54542	3.894883617	2.795768312	0.798715071	2.115099698	1.108074399	1.126297491
54544	1.072514037	1.832714119	1.104293435	0.00807714	0.769775284	1.305360112
54545	1.139067672	1.092032282	3.320033438	0.692220336	0.637530048	1.066609443
54546	1.645941969	0.194683865	0.306284173	0.163148696	0.158780167	1.064746671
54549	2.372672485	0.891541432	2.207920554	1.53588139	1.106274879	1.457535223
54550	4.986122121	0.433261784	0.801921489	0.096186417	0.773608122	0.576911908
54551	0.621323459	0.684948596	0.329930656	2.256483829	2.217294166	1.025096744
54552	1.919920033	1.848380424	0.649860249	1.384795758	0.803828021	0.987708686
54553	1.586517373	0.853581252	2.879881146	1.108760331	0.296445274	1.916599792
54554	3.326550481	3.480559252	4.662887515	5.239686377	1.920452896	2.70182882
54555	5.257863444	4.143754597	1.282294855	1.190510987	0.460605861	1.458266644
54556	2.381156522	1.465130097	3.628375517	1.31106356	1.000342462	1.688918478
54557	1.653138647	0.128090587	0.583362956	1.075692817	1.252092593	1.49022905
54558	2.017765389	1.008332846	1.045826772	1.226380668	2.553796286	2.334461046
54566	2.22151637	1.863044619	5.401125464	2.628215416	0.722696941	1.365612235
54567	0.006976411	1.479705904	0.309340405	0.292125256	0.686547536	0.307445961
54575	3.492994522	2.314817256	1.223027527	1.030305345	0.981854574	2.046341882
54576	0.007984833	0.321254369	2.200779967	0.155657715	1.190408987	0.598336042
54578	0.762828953	0.324602241	0.218857284	0.349818116	2.564476217	0.673294477
54581	0.570495222	1.326856039	0.77922024	2.144394076	0.831078978	0.898526917
54583	2.037660886	1.807423509	2.538773558	0.863076798	2.016061495	0.370293323
54584	3.035339629	1.004800202	0.356913102	0.656037249	1.113079758	0.506323127
54585	0.434987976	0.763321552	2.247154693	1.413589677	0.670357702	0.84318211
54586	1.287939529	0.373599507	0.578186018	0.618906949	0.609681698	0.070289521
54587	4.650443223	0.417996417	1.542842227	1.748695561	1.216893527	1.449714634
54596	0.179420083	0.552213914	2.827579548	0.791304505	0.586650262	0.609221083
54602	1.865856328	3.356497248	7.500203301	3.507786976	3.536620024	2.834633939
54606	1.744812628	3.126226179	2.530882351	2.821570611	0.75062975	0.07603626
54617	0.661746772	0.097024955	2.050645118	0.762429697	0.857897472	0.338178552
54619	1.229439198	1.622618656	1.952266383	2.560401175	1.249947954	0.80869357
54620	0.076065442	0.255457481	0.688838147	0.61976515	0.053873165	0.220568671
54621	1.738703548	0.309161029	0.199630683	1.076847791	1.391381005	1.864494252
54622	1.013544585	0.824089346	0.264450358	0.185564087	0.102353324	0.343853514
54623	0.080172085	3.134878677	0.022202284	2.919271555	0.291870317	1.932012758
54625	2.147983816	0.493600121	1.09616305	0.411193301	1.744507209	0.72355059
54626	3.877795244	0.615826149	3.355235268	1.972577099	1.17899608	0.330189032
54627	0.317044088	0.218177167	0.267154316	0.305309685	0.20717287	0.061733978
54629	0.68495497	1.27398176	1.036572633	0.316390995	0.782953303	0.666987394
54657	2.715273582	0.390838379	0.476786534	1.723555598	0.931651088	0.071777167
54660	0.504248362	0.821784126	0.055714413	0.728148413	0.569982106	1.622950173
54661	1.516176959	0.563306026	0.312295013	0.371918907	1.176771815	0.267939872
54662	2.060597378	2.856816656	0.501037668	0.462979314	1.144139426	2.630694358
54663	2.164609958	3.017898699	0.640269603	3.058954377	1.053231395	1.138417554
54664	0.958451599	3.718062433	1.474322309	1.458327696	1.389024195	0.860558917
54665	2.658528864	3.00049641	2.374068605	0.871212793	1.2556474	1.838538282
54674	3.23860396	0.792405961	0.852904521	0.632769635	0.844466516	0.691883465
54675	1.012352723	3.104495229	1.852221624	1.931265955	1.363952007	2.462716246
54676	0.357538409	0.295473094	0.939385564	0.922241412	0.44216989	0.730663932
54677	1.719960486	0.7565067	4.300905471	1.011709161	1.904215078	1.129740833
54680	1.694885021	4.24011498	2.098614876	0.104298168	1.017824713	1.074167845
54681	5.745906135	5.896176807	8.275741382	3.517207474	1.278209521	1.99865993
54682	0.42821018	4.656517457	3.9789363	1.686949315	0.077215979	0.724396563
54700	0.076587657	1.949499322	0.300563035	1.944997121	0.912952453	1.592635177
54704	1.098146459	3.622583797	3.124910015	1.485815498	0.177125733	1.503047241
54707	2.067475403	0.07894579	3.919362648	0.593525361	0.189557667	0.020771635
54708	0.674705617	1.212911057	0.349032722	1.108842225	1.955256413	0.766939965
54714	0.456493718	0.7728283	0.646349503	1.776437748	1.439762697	0.119481478
54715	5.259723568	5.32127195	6.99133858	2.81528731	1.907005243	1.511576619
54716	0.293198898	0.76667242	1.265543616	0.128042341	0.220737297	0.192600868
54718	0.07774974	0.587838285	0.964800167	0.476755945	0.618599542	0.024351226
54726	3.157537341	3.103343321	1.188130827	1.565333214	2.533233178	1.448621928
54727	0.63625527	1.141141775	1.726163949	0.308535823	1.603390686	1.027563574
54729	0.242172226	1.259366075	0.859668929	0.324846671	0.757205108	0.074215959
54732	0.91022444	2.448146065	2.77120974	3.095044199	1.930173528	1.029930938
54733	2.557329075	0.27920742	0.690950946	1.227409594	0.309706546	0.15596609
54734	0.830793507	0.176592444	0.408891184	1.651793794	0.011261907	2.28809846
54735	0.326845924	0.485808246	0.198130936	0.993729546	0.47094906	1.526953511
54737	5.142725017	2.753077747	4.18682124	2.609255002	3.161297889	1.704400939
54738	0.346616641	0.897965059	0.771451261	0.492931789	1.143494164	1.055573953
54739	0.525161823	1.122735096	7.025838756	2.294865677	5.635966535	1.018035748
54740	1.009673233	1.103483932	1.420825154	0.596337933	0.632835448	1.57887634
54741	1.739783939	1.090282822	6.154298024	2.840652388	2.500273861	0.257131006
54742	0.929880179	2.683532326	1.088908375	0.437273459	0.815724272	2.756392771
54744	0.420456534	0.456646154	0.497893836	0.407368923	1.335460129	0.035147865
54748	1.020500714	0.662332033	0.145126668	1.709497942	0.332404568	1.145761159
54749	1.080875862	1.804321107	5.840424201	3.055925146	0.379428761	1.203867144
54751	1.902759688	0.687477275	1.639447368	0.540166626	2.819058878	0.51686126
54752	1.020225917	0.12790221	0.401839807	0.10915208	0.288614788	0.142597147
54753	0.234927189	0.051644408	0.978070501	0.795000637	2.47354179	3.028431646
54754	1.449901732	0.462029004	0.299876928	0.018832356	0.019625892	0.113839609
54756	6.231212874	1.02020439	3.831602971	0.848683847	2.237827882	0.211372676
54757	4.03248017	2.748949913	0.368994727	1.610708844	1.044053764	1.326463775
54758	4.073722458	1.666942148	2.23520441	1.031797726	2.437544032	1.96411299
54759	0.143540787	1.13746034	0.750494294	0.108807441	0.174794354	0.325500725
54760	0.339282066	1.339872626	2.289586998	1.173825085	0.690043706	0.518950703
54762	2.023207111	0.737585114	5.69616853	0.38413228	4.951808948	1.42507597
54763	2.460426888	0.811466081	0.606944076	0.369382426	0.126438368	0.866147921
54764	4.789411201	1.30713043	2.841282274	1.175725837	0.373074855	1.103534928
54765	2.01614056	4.040437032	7.027487171	3.271260468	0.85082278	2.090833974
54766	2.205619577	0.375464586	0.497673853	3.299677439	0.20133543	1.208297038
54768	3.292712247	1.133403929	1.064973346	2.926525978	1.334894146	0.845101372
54769	0.279845037	3.049243769	0.254496655	0.689647766	0.238860528	0.898344583
54776	0.063807686	0.060218844	0.313649138	0.217531509	0.52776604	0.166629552
54777	4.187646732	1.76924319	1.451184495	0.072880532	1.794865681	0.122991189
54778	3.910597494	0.359837807	2.653944378	1.187130631	1.738469519	1.472396129
54780	1.23962528	2.142533666	1.222299773	1.287812401	1.169036784	0.728774295
54784	1.927476515	0.291846229	1.592071137	1.493275004	1.82653115	0.0782672
54785	0.662235012	0.905321232	1.68549013	0.454487096	2.852996824	0.601999613
54788	1.064055761	2.09436827	1.087561582	1.105259709	1.57171161	1.026952153
54790	3.159541948	1.980298427	2.280433956	2.157109266	2.729497602	2.003521403
54792	0.716506498	0.124034539	1.180433979	1.579993747	0.305817409	0.187040293
54793	1.610321912	0.360277949	2.21057586	0.317328669	0.388311231	1.182046427
54795	1.66855301	0.062210172	0.513775623	0.290895505	0.107720298	0.404016011
54796	1.416863541	0.700522698	1.20832669	0.585765516	1.441429138	1.104437698
54797	0.864393187	2.130643462	0.532396551	0.486539441	0.556811866	1.337538165
54798	0.359661055	0.757935191	0.711017028	1.04606692	0.831711815	0.820552513
54799	0.100740162	0.92720121	0.066981406	0.294768255	0.305693715	0.461811193
54800	4.047701626	6.890515826	4.833684304	4.877220661	1.983221552	2.068541289
54801	2.170101708	1.932699806	0.761020951	1.841324772	1.107743168	2.051915567
54802	2.21181323	2.438774054	0.867842028	1.083510895	0.016180899	0.616874917
54805	5.523553913	1.432709091	2.724897851	1.551003907	0.319953005	0.567308501
54806	1.691106312	1.667801488	3.807616223	0.69382607	1.244544945	1.182108306
54807	0.699015455	0.91209611	0.281054217	1.055563437	0.477007115	1.067010513
54808	0.71393727	0.849024863	6.245249397	3.183475229	0.814475864	1.127058086
